"Boleite","KAg_9_Pb_26_Cu_24_Cl_62_(OH)_48_","","",""
"Boltwoodite","KUO_2_(SiO_3_OH)·H_2_O","","",""
"Bonaccordite","Ni_2_Fe^3+^O_2_(BO_3_)","","",""
"Bonattite","CuSO_4_·3H_2_O","","",""
"Bonshtedtite","Na_3_Fe^2+^(PO_4_)(CO_3_)","","",""
"Boothite","CuSO_4_·7H_2_O","","",""
"Boracite","Mg_3_B_7_O_13_Cl","","",""
"Boralsilite","Al_16_B_6_O_30_(Si_2_O_7_)","","",""
"Borax","Na_2_B_4_O_5_(OH)_4_·8H_2_O","","",""
"Borcarite","Ca_4_MgB_4_O_6_(CO_3_)_2_(OH)_6_","","",""
"Borishanskiite","Pd(As,Pb)_2_","","",""
"Bornemanite","Na_6_BaTi_2_Nb(Si_2_O_7_)_2_(PO_4_)O_2_(OH)F","","",""
"Bornite","Cu_5_FeS_4_","","",""
"Borocookeite","LiAl_4_(Si_3_B)O_10_(OH)_8_","","",""
"Borodaevite","Ag_4.83_Fe_0.21_Pb_0.45_(Bi,Sb)_8.84_S_16_","","",""
"Boromuscovite","KAl_2_(Si_3_B)O_10_(OH)_2_","","",""
"Borovskite","Pd_3_SbTe_4_","","",""
"Bostwickite","CaMn^3+^_6_Si_3_O_16_·7H_2_O","","",""
"Botallackite","Cu_2_Cl(OH)_3_","","",""
"Botryogen","MgFe^3+^(SO_4_)_2_(OH)·7H_2_O","","",""
"Bottinoite","Ni^2+^Sb^5+^_2_(OH)_12_·6H_2_O","","",""
"Boulangerite","Pb_5_Sb_4_S_11_","","",""
"Bournonite","CuPbSbS_3_","","",""
"Boussingaultite","(NH_4_)_2_Mg(SO_4_)_2_·6H_2_O","","",""
"Bowieite","Rh_2_S_3_","","",""
"Boyleite","ZnSO_4_·4H_2_O","","",""
"Bracewellite","CrO(OH)","","",""
"Brackebuschite","Pb_2_Mn^3+^(VO_4_)_2_(OH)","","",""
"Bradaczekite","NaCu_4_(AsO_4_)_3_","","",""
"Bradleyite","Na_3_Mg(PO_4_)(CO_3_)","","",""
"Braggite","PtS","","",""
"Braitschite-(Ce)","(Ca,Na)_7_Ce_2_B_24_O_28_(O,OH)_12_(OH)_12_·H_2_O","","",""
"Brandholzite","MgSb_2_(OH)_12_·6H_2_O","","",""
"Brandtite","Ca_2_Mn^2+^(AsO_4_)_2_·2H_2_O","","",""
"Brannerite","(U,Ca,Y,Ce)(Ti,Fe)_2_O_6_","","",""
"Brannockite","KSn_2_(Li_3_Si_12_)O_30_","","",""
"Brassite","Mg(AsO_3_OH)·4H_2_O","","",""
"Braunite","Mn^2+^Mn^3+^_6_O_8_SiO_4_","","",""
"Brazilianite","NaAl_3_(PO_4_)_2_(OH)_4_","","",""
"Bredigite","CaCa_13_Mg_2_(SiO_4_)_8_","","",""
"Breithauptite","NiSb","","",""
"Brendelite","(Bi,Pb)_2_(Fe^3+^,Fe^2+^)O_2_(OH)PO_4_","","",""
"Brenkite","Ca_2_(CO_3_)F_2_","","",""
"Brewsterite-Ba","Ba(Al_2_Si_6_)O_16_·5H_2_O","","",""
"Brewsterite-Sr","Sr(Al_2_Si_6_)O_16_·5H_2_O","","",""
"Brezinaite","Cr_3_S_4_","","",""
"Brianite","Na_2_CaMg(PO_4_)_2_","","",""
"Brianroulstonite","Ca_3_B_5_O_6_(OH)_7_Cl_2_·8H_2_O","","",""
"Brianyoungite","Zn_3_CO_3_(OH)_4_","","",""
"Briartite","Cu_2_FeGeS_4_","","",""
"Brindleyite","(Ni,Al)_3_(Si,Al)_2_O_5_(OH)_4_","","",""
"Brinrobertsite","(Na,K,Ca)_0.3_(Al,Fe,Mg)_4_(Si,Al)_8_O_20_(OH)_4_·3.5H_2_O","","",""
"Britholite-(Ce)","(Ce,Ca)_5_(SiO_4_)_3_OH","","",""
"Britholite-(Y)","(Y,Ca)_5_(SiO_4_)_3_OH","","",""
"Brizziite","NaSbO_3_","","",""
"Brochantite","Cu_4_SO_4_(OH)_6_","","",""
"Brockite","(Ca,Th,Ce)PO_4_·H_2_O","","",""
"Brodtkorbite","Cu_2_HgSe_2_","","",""
"Bromargyrite","AgBr","","",""
"Bromellite","BeO","","",""
"Brookite","TiO_2_","","",""
"Brownmillerite","Ca_2_Al_2_O_5_","","",""
"Brucite","Mg(OH)_2_","","",""
"Bruggenite","Ca(IO_3_)_2_·H_2_O","","",""
"Brugnatellite","Mg_6_Fe^3+^CO_3_(OH)_13_·4H_2_O","","",""
"Brunogeierite","Fe^2+^_2_Ge^4+^O_4_","","",""
"Brushite","Ca(PO_3_OH)·2H_2_O","","",""
"Buchwaldite","NaCaPO_4_","","",""
"Buckhornite","(Pb_2_BiS_3_)(AuTe_2_)","","",""
"Buddingtonite","(NH_4_)(Si_3_Al)O_8_","","",""
"Buergerite","NaFe^3+^_3_Al_6_(BO_3_)_3_Si_6_O_18_O_3_F","","",""
"Bukovite","Cu_4_Tl_2_Se_4_","","",""
"Bukovskyite","Fe^3+^_2_(AsO_4_)(SO_4_)(OH)·7H_2_O","","",""
"Bulachite","Al_2_AsO_4_(OH)_3_·3H_2_O","","",""
"Bultfonteinite","Ca_2_SiO_2_(OH)_4_·H_2_O","","",""
"Bunsenite","NiO","","",""
"Burangaite","NaFe^2+^Al_5_(PO_4_)_4_(OH)_6_·2H_2_O","","",""
"Burbankite","(Na,Ca)_3_(Sr,Ba,Ce)_3_(CO_3_)_5_","","",""
"Burckhardtite","Pb_2_Fe^3+^Te^4+^(Si_3_Al)O_12_(OH)_2_·H_2_O","","",""
"Burkeite","Na_4_(SO_4_)(CO_3_)","","",""
"Burnsite","KCdCu_7_O_2_(SeO_3_)_2_Cl_9_","","",""
"Burpalite","Na_2_CaZrSi_2_O_7_F_2_","","",""
"Burtite","CaSn^4+^(OH)_6_","","",""
"Buryatite","Ca_3_(Si,Fe^3+^,Al)SO_4_B(OH)_4_(OH,O)_6_·12H_2_O","","",""
"Bushmakinite","Pb_2_(Al,Cu)(PO_4_)(V,Cr,P)O_4_(OH)","","",""
"Bussenite","Na_2_Ba_2_Fe^2+^TiSi_2_O_7_(CO_3_)(OH)_3_F","","",""
"Bustamite","CaMn^2+^Si_2_O_6_","","",""
"Butlerite","Fe^3+^SO_4_(OH)·2H_2_O","","",""
"Butschliite","K_2_Ca(CO_3_)_2_","","",""
"Buttgenbachite","Cu_36_(NO_3_)_2_Cl_6_(OH)_64_·nH_2_O","","",""
"Byelorussite-(Ce)","NaBa_2_Ce_2_Mn^2+^Ti_2_Si_8_O_26_(F,OH)·H_2_O","","",""
"Bystrite","(Na,K,Ca)_8_(Si_6_Al_6_)O_24_S_1.5_·H_2_O","","",""
"Bystromite","MgSb^5+^_2_O_6_","","",""
"Cabalzarite","CaMg_2_(AsO_4_)_2_·2H_2_O","","",""
"Cabriite","Pd_2_CuSn","","",""
"Cacoxenite","(Fe^3+^)_24_AlO_6_(PO_4_)_17_(OH)_12_·75H_2_O","","",""
"Cadmium","Cd","","",""
"Cadmoselite","CdSe","","",""
"Cafarsite","Ca_5.9_Mn_1.7_Fe_3_Ti_3_(AsO_3_)_12_·4-5H_2_O","","",""
"Cafetite","CaTi_2_O_5_·H_2_O","","",""
"Cahnite","Ca_2_B(AsO_4_)(OH)_4_","","",""
"Calaverite","AuTe_2_","","",""
"Calciborite","CaB_2_O_4_","","",""
"Calcioancylite-(Ce)","(Ce,Ca,Sr)CO_3_(OH,H_2_O)","","",""
"Calcioancylite-(Nd)","Nd_2.8_Ca_1.2_(CO_3_)_4_(OH)_3_·H_2_O","","",""
"Calcioandyrobertsite","KCaCu_5_(AsO_4_)_4_[As(OH)_2_O_2_]·2H_2_O","","",""
"Calcioaravaipaite","PbCa_2_AlF_9_","","",""
"Calcioburbankite","Na_3_(Ca,Ce,Sr,La)_3_(CO_3_)_5_","","",""
"Calciocopiapite","CaFe^3+^_4_(SO_4_)_6_(OH)_2_·20H_2_O","","",""
"Calcioferrite","Ca_4_MgFe^3+^_4_(PO_4_)_6_(OH)_4_·12H_2_O","","",""
"Calciohilairite","CaZrSi_3_O_9_·3H_2_O","","",""
"Calciotantite","CaTa_4_O_11_","","",""
"Calciouranoite","(Ca,Ba,Pb,K,Na)U_2_O_7_·5H_2_O","","",""
"Calcite","CaCO_3_","","",""
"Calciocatapleiite","CaZrSi_3_O_9_·H_2_O","","",""
"Calcjarlite","NaCa_3_Al_3_F_16_","","",""
"Calclacite","Ca(CH_3_COO)Cl·5H_2_O","","",""
"Calcurmolite","(Ca_1-x_Na_x_)_2_(UO_2_)_3_(MoO_4_)_2_(OH)_6-x_·nH_2_O","","",""
"Calderite","Mn^2+^_3_Fe^3+^_2_(SiO_4_)_3_","","",""
"Caledonite","Cu_2_Pb_5_(SO_4_)_3_(CO_3_)(OH)_6_","","",""
"Calkinsite-(Ce)","Ce_2_(CO_3_)_3_·4H_2_O","","",""
"Callaghanite","Cu_2_Mg_2_CO_3_(OH)_6_·2H_2_O","","",""
"Calomel","HgCl","","",""
"Calumetite","Cu(OH)_2_·2H_2_O","","",""
"Calzirtite","Ca_2_Zr_5_Ti_2_O_16_","","",""
"Camerolaite","Cu_4_Al_2_(HSbO_4_,SO_4_)(OH)_10_CO_3_·2H_2_O","","",""
"Cameronite","AgCu_7_Te_10_","","",""
"Camgasite","CaMgAsO_4_(OH)·5H_2_O","","",""
"Caminite","Mg_7_(SO_4_)_5_(OH)_4_·H_2_O","","",""
"Campigliaite","Cu_4_Mn^2+^(SO_4_)_2_(OH)_6_·4H_2_O","","",""
"Canaphite","Na_2_CaP_2_O_7_·4H_2_O","","",""
"Canasite","K_3_Na_3_Ca_5_Si_12_O_30_(OH)_4_","","",""
"Canavesite","Mg_2_(HBO_3_)(CO_3_)·5H_2_O","","",""
"Cancrinite","(Na,Ca,[box])_8_(Al_6_Si_6_)O_24_(CO_3_,SO_4_)_2_·2H_2_O","","",""
"Cancrisilite","Na_7_(Si_7_Al_5_)O_24_(CO_3_)·3H_2_O","","",""
"Canfieldite","Ag_8_SnS_6_","","",""
"Cannizzarite","Pb_8_Bi_10_S_23_","","",""
"Cannonite","Bi_2_O(SO_4_)(OH)_2_","","",""
"Caoxite","CaC_2_O_4_·3H_2_O","","",""
"Capgaronnite","AgHgClS","","",""
"Cappelenite-(Y)","BaY_6_B_6_Si_3_O_24_F_2_","","",""
"Caracolite","Na_2_(Pb_2_Na)(SO_4_)_3_Cl","","",""
"Carboborite","Ca_2_Mg[B(OH)_4_]_2_(CO_3_)_2_·4H_2_O","","",""
"Carbocernaite","(Sr,Ce,La)(Ca,Na)(CO_3_)_2_","","",""
"Carboirite","Fe^2+^Al_2_GeO_5_(OH)_2_","","",""
"Carbokentbrooksite","(Na,[box])_12_(Na,Ce)_3_Ca_6_Mn_3_Zr_3_NbSi_25_O_73_(OH)_3_(CO_3_)·H_2_O","","",""
"Carbonatecyanotrichite","Cu_4_Al_2_CO_3_(OH)_12_·2H_2_O","","",""
"Caresite","Fe^2+^_4_Al_2_(OH)_12_CO_3_·3H_2_O","","",""
"Carletonite","KNa_4_Ca_4_Si_8_O_18_(CO_3_)_4_(F,OH)·H_2_O","","",""
"Carlfriesite","CaTe^6+^Te^4+^_2_O_8_","","",""
"Carlhintzeite","Ca_2_AlF_7_·H_2_O","","",""
"Carlinite","Tl_2_S","","",""
"Carlosruizite","K_3_Na_2_Na_3_Mg_5_(IO_3_)_6_(SeO_4_)_6_·6H_2_O","","",""
"Carlosturanite","(Mg,Fe^2+^,Ti)_21_(Si,Al)_12_O_28_(OH)_34_·H_2_O","","",""
"Carlsbergite","CrN","","",""
"Carmichaelite","(Ti,Cr,Fe)(O,OH)_2_","","",""
"Carminite","PbFe^3+^_2_(AsO_4_)_2_(OH)_2_","","",""
"Carnallite","KMgCl_3_·6H_2_O","","",""
"Carnotite","K_2_(UO_2_)_2_(VO_4_)_2_·3H_2_O","","",""
"Carobbiite","KF","","",""
"Carpholite","Mn^2+^Al_2_Si_2_O_6_(OH)_4_","","",""
"Carraraite","Ca_3_Ge(SO_4_)(CO_3_)(OH)_6_·12H_2_O","","",""
"Carrboydite","(Ni,Al)_9_(SO_4_)_2_(OH)_18_·10H_2_O","","",""
"Carrollite","Cu^1+^Co_2_S_4_","","",""
"Caryinite","(Na,Pb)(Ca,Na)CaMn^2+^_2_(AsO_4_)_3_","","",""
"Caryopilite","(Mn^2+^)_3_Si_2_O_5_(OH)_4_","","",""
"Cascandite","CaScSi_3_O_8_(OH)","","",""
"Cassedanneite","Pb_5_(VO_4_)_2_(CrO_4_)_2_·H_2_O","","",""
"Cassidyite","Ca_2_Ni(PO_4_)_2_·2H_2_O","","",""
"Cassiterite","SnO_2_","","",""
"Caswellsilverite","NaCrS_2_","","",""
"Catapleiite","Na_2_ZrSi_3_O_9_·2H_2_O","","",""
"Cattierite","CoS_2_","","",""
"Cattiite","Mg_3_(PO_4_)_2_·22H_2_O","","",""
"Cavansite","Ca(V^4+^O)Si_4_O_10_·4H_2_O","","",""
"Cavoite","CaV_3_O_7_","","",""
"Caysichite-(Y)","(Ca,Yb,Er)_4_Y_4_Si_8_O_20_(CO_3_)_6_(OH)·7H_2_O","","",""
"Cebaite-(Ce)","Ba_3_Ce_2_(CO_3_)_5_F_2_","","",""
"Cechite","PbFe^2+^VO_4_(OH)","","",""
"Cejkaite","Na_4_UO_2_(CO_3_)_3_","","",""
"Celadonite","KMgFe^3+^Si_4_O_10_(OH)_2_","","",""
"Celestine","SrSO_4_","","",""
"Celsian","BaAl_2_Si_2_O_8_","","",""
"Cerchiaraite","Ba_4_Mn_4_O_3_(OH)_3_(Si_4_O_12_)[Si_2_O_3_(OH)_4_]Cl","","",""
"Cerianite-(Ce)","CeO_2_","","",""
"Cerite-(Ce)","(Ce,La,Ca)_9_(Mg,Fe^3+^)(SiO_4_)_6_(SiO_3_OH)(OH)_3_","","",""
"Cerite-(La)","(La,Ce,Ca)_9_(Fe,Ca,Mg)(SiO_4_)_3_(SiO_3_OH)_4_(OH)_3_","","",""
"Cernyite","Cu_2_CdSnS_4_","","",""
"Ceruleite","Cu_2_Al_7_(AsO_4_)_4_(OH)_13_·12H_2_O","","",""
"Cerussite","PbCO_3_","","",""
"Cervandonite-(Ce)","(Ce,Nd,La)(Fe^3+^,Ti,Fe^2+^,Al)_3_O_2_(Si_2_O_7_)_0.8_(AsO_3_)_1.2_(OH)_0.6_","","",""
"Cervantite","Sb^3+^Sb^5+^O_4_","","",""
"Cervelleite","Ag_4_TeS","","",""
"Cesanite","Ca_2_Na_3_(SO_4_)_3_OH","","",""
"Cesarolite","PbMn^4+^_3_O_6_(OH)_2_","","",""
"Cesbronite","Cu_5_(Te^4+^O_3_)_2_(OH)_6_·2H_2_O","","",""
"Kupletskite-(Cs)","Cs_2_NaMn^2+^_7_Ti_2_(Si_4_O_12_)_2_O_2_(OH)_4_F","","",""
"Cesplumtantite","Cs_2_Pb_3_Ta_8_O_24_","","",""
"Hydroxykenomicrolite","([box],Na,Sb^3+^)_2_Ta_2_O_6_(OH)","","",""
"Cetineite","NaK_5_Sb_14_S_6_O_18_·6H_2_O","","",""
"Chabazite-Ca","Ca(Si_4_Al_2_)O_12_·6H_2_O","","",""
"Chabazite-K","K_2_Ca(Si_8_Al_4_)O_24_·12H_2_O","","",""
"Chabazite-Na","Na_2_Ca(Si_8_Al_4_)O_24_·12H_2_O","","",""
"Chabazite-Sr","Sr(Si_4_Al_2_)O_12_·6H_2_O","","",""
"Chabourneite","Tl_4_Pb_2_(Sb,As)_20_S_34_","","",""
"Chadwickite","UO_2_HAsO_3_","","",""
"Chaidamuite","ZnFe^3+^(SO_4_)_2_(OH)·4H_2_O","","",""
"Chalcanthite","CuSO_4_·5H_2_O","","",""
"Chalcoalumite","CuAl_4_SO_4_(OH)_12_·3H_2_O","","",""
"Chalcocite","Cu_2_S","","",""
"Chalcocyanite","CuSO_4_","","",""
"Chalcomenite","CuSe^4+^O_3_·2H_2_O","","",""
"Chalconatronite","Na_2_Cu(CO_3_)_2_·3H_2_O","","",""
"Chalcophanite","ZnMn^4+^_3_O_7_·3H_2_O","","",""
"Chalcophyllite","Cu_18_Al_2_(AsO_4_)_4_(SO_4_)_3_(OH)_24_·36H_2_O","","",""
"Chalcopyrite","Cu^1+^Fe^3+^S_2_","","",""
"Chalcosiderite","Cu^2+^Fe^3+^_6_(PO_4_)_4_(OH)_8_·4H_2_O","","",""
"Chalcostibite","CuSbS_2_","","",""
"Chalcothallite","(Cu,Fe,Ag)_6.3_(Tl,K)_2_SbS_4_","","",""
"Chambersite","Mn_3_B_7_O_13_Cl","","",""
"Chameanite","(Cu,Fe)_4_AsSe_4_","","",""
"Chamosite","(Fe^2+^,Mg,Al,Fe^3+^)_6_(Si,Al)_4_O_10_(OH,O)_8_","","",""
"Changbaiite","PbNb_2_O_6_","","",""
"Changchengite","IrBiS","","",""
"Changoite","Na_2_Zn(SO_4_)_2_·4H_2_O","","",""
"Chantalite","CaAl_2_SiO_4_(OH)_4_","","",""
"Chaoite","C","","",""
"Chapmanite","Fe^3+^_2_Sb^3+^(SiO_4_)_2_(OH)","","",""
"Charlesite","Ca_6_Al_2_(SO_4_)_2_B(OH)_4_(OH,O)_12_·26H_2_O","","",""
"Charmarite","Mn_4_Al_2_(OH)_12_CO_3_·3H_2_O","","",""
"Charoite","(K,Sr,Ba,Mn)_15-16_(Ca,Na)_32_Si_70_(O,OH)_180_(OH,F)_4_·nH_2_O","","",""
"Chatkalite","Cu_6_FeSn_2_S_8_","","",""
"Chayesite","KMg_2_(Mg_2_Fe^3+^Si_12_)O_30_","","",""
"Chekhovichite","Bi^3+^_2_Te^4+^_4_O_11_","","",""
"Chenevixite","Cu(Fe^3+^,Al)(AsO_4_)(OH)_2_","","",""
"Chengdeite","Ir_3_Fe","","",""
"Chenite","CuPb_4_(SO_4_)_2_(OH)_6_","","",""
"Cheralite","CaTh(PO_4_)_2_","","",""
"Cheremnykhite","Pb_3_Zn_3_TeO_6_(VO_4_)_2_","","",""
"Cherepanovite","RhAs","","",""
"Chernikovite","(H_3_O)(UO_2_)(PO_4_)·3H_2_O","","",""
"Chernovite-(Y)","YAsO_4_","","",""
"Chernykhite","BaV^3+^_2_(Si_2_Al_2_)O_10_(OH)_2_","","",""
"Chervetite","Pb_2_V^5+^_2_O_7_","","",""
"Chessexite","Na_4_Ca_2_Mg_3_Al_8_(SiO_4_)_2_(SO_4_)_10_(OH)_10_·40H_2_O","","",""
"Chesterite","Mg_17_Si_20_O_54_(OH)_6_","","",""
"Chestermanite","Mg_2_(Fe^3+^,Mg,Al,Sb)O_2_BO_3_","","",""
"Chevkinite-(Ce)","Ce_4_(Ti,Fe^2+^,Fe^3+^)_5_O_8_(Si_2_O_7_)_2_","","",""
"Chiavennite","CaMn^2+^(BeOH)_2_Si_5_O_13_·2H_2_O","","",""
"Childrenite","Fe^2+^AlPO_4_(OH)_2_·H_2_O","","",""
"Chiluite","Bi_3_Te^6+^Mo^6+^O_10.5_","","",""
"Chiolite","Na_5_Al_3_F_14_","","",""
"Chkalovite","Na_2_BeSi_2_O_6_","","",""
"Chladniite","Na_2_CaMg_7_(PO_4_)_6_","","",""
"Chloraluminite","AlCl_3_·6H_2_O","","",""
"Chlorapatite","Ca_5_(PO_4_)_3_Cl","","",""
"Chlorargyrite","AgCl","","",""
"Chlorartinite","Mg_2_CO_3_Cl(OH)·2H_2_O","","",""
"Chlorbartonite","K_6_Fe_24_S_26_Cl","","",""
"Chloritoid","Fe^2+^Al_2_OSiO_4_(OH)_2_","","",""
"Chlormagaluminite","Mg_4_Al_2_(OH)_12_Cl_2_·2H_2_O","","",""
"Chlormanganokalite","K_4_MnCl_6_","","",""
"Chlorocalcite","KCaCl_3_","","",""
"Chloromenite","Cu_9_O_2_(Se^4+^O_3_)_4_Cl_6_","","",""
"Chlorophoenicite","(Mn,Mg,Zn)_3_Zn_2_AsO_4_(OH,O)_6_","","",""
"Chlorothionite","K_2_CuSO_4_Cl_2_","","",""
"Chloroxiphite","Pb_3_CuO_2_Cl_2_(OH)_2_","","",""
"Choloalite","(Pb,Ca)_3_(Cu,Sb)_3_Te_6_O_18_Cl","","",""
"Chondrodite","Mg_5_(SiO_4_)_2_F_2_","","",""
"Chrisstanleyite","Ag_2_Pd_3_Se_4_","","",""
"Christelite","Zn_3_Cu_2_(SO_4_)_2_(OH)_6_·4H_2_O","","",""
"Christite","TlHgAsS_3_","","",""
"Chromatite","CaCr^6+^O_4_","","",""
"Chrombismite","Bi_16_CrO_27_","","",""
"Chromceladonite","KMgCrSi_4_O_10_(OH)_2_","","",""
"Chromdravite","NaMg_3_Cr_6_(BO_3_)_3_Si_6_O_18_(OH)_4_","","",""
"Chromferide","Fe_1.5_Cr_0.2_","","",""
"Chromite","Fe^2+^Cr_2_O_4_","","",""
"Chromium","Cr","","",""
"Chromphyllite","KCr_2_(Si_3_Al)O_10_(OH)_2_","","",""
"Chrysoberyl","BeAl_2_O_4_","","",""
"Chrysocolla","(Cu,Al)_2_H_2_Si_2_O_5_(OH)_4_·nH_2_O","","",""
"Chrysotile","Mg_3_Si_2_O_5_(OH)_4_","","",""
"Chudobaite","Mg_5_(AsO_4_)_2_(AsO_3_OH)_2_·10H_2_O","","",""
"Chukhrovite-(Ce)","Ca_3_CeAl_2_(SO_4_)F_13_·10H_2_O","","",""
"Chukhrovite-(Y)","Ca_3_YAl_2_(SO_4_)F_13_·10H_2_O","","",""
"Churchite-(Nd)","NdPO_4_·2H_2_O","","",""
"Churchite-(Y)","YPO_4_·2H_2_O","","",""
"Chursinite","Hg_3_AsO_4_","","",""
"Chvaleticeite","MnSO_4_·6H_2_O","","",""
"Chvilevaite","Na(Cu,Fe,Zn)_2_S_2_","","",""
"Cianciulliite","Mg_2_Mn^2+^Zn_2_(OH)_10_·2-4H_2_O","","",""
"Cinnabar","HgS","","",""
"Ciprianiite","Ca_4_(ThREE)AlSi_4_B_4_O_22_(OH)_2_","","",""
"Clairite","(NH_4_)_2_Fe^3+^_3_(SO_4_)_4_(OH)_3_·3H_2_O","","",""
"Claraite","Cu^2+^_3_CO_3_(OH)_4_·4H_2_O","","",""
"Claringbullite","Cu^2+^_4_Cl(OH)_7_","","",""
"Clarkeite","Na(UO_2_)O(OH)·nH_2_O","","",""
"Claudetite","As_2_O_3_","","",""
"Clausthalite","PbSe","","",""
"Clearcreekite","Hg^1+^_3_(CO_3_)(OH)·2H_2_O","","",""
"Clerite","MnSb_2_S_4_","","",""
"Cliffordite","UTe^4+^_3_O_9_","","",""
"Clinoatacamite","Cu_2_(OH)_3_Cl","","",""
"Clinobarylite","BaBe_2_Si_2_O_7_","","",""
"Clinobehoite","Be(OH)_2_","","",""
"Clinobisvanite","BiVO_4_","","",""
"Clinocervantite","Sb^3+^Sb^5+^O_4_","","",""
"Clinochlore","Mg_6_Si_4_O_10_(OH)_8_","","",""
"Clinoclase","Cu_3_AsO_4_(OH)_3_","","",""
"Clinoenstatite","MgSiO_3_","","",""
"Clinoferrosilite","Fe^2+^SiO_3_","","",""
"Clinohedrite","CaZnSiO_4_·H_2_O","","",""
"Clinohumite","Mg_9_(SiO_4_)_4_F_2_","","",""
"Clinojimthompsonite","Mg_5_Si_6_O_16_(OH)_2_","","",""
"Clinokurchatovite","CaMgB_2_O_5_","","",""
"Clinophosinaite","Na_3_Ca(SiO_3_)(PO_4_)","","",""
"Clinoptilolite-Ca","Ca_3_(Si_30_Al_6_)O_72_·20H_2_O","","",""
"Clinoptilolite-K","K_6_(Si_30_Al_6_)O_72_·20H_2_O","","",""
"Clinoptilolite-Na","Na_6_(Si_30_Al_6_)O_72_·20H_2_O","","",""
"Clinosafflorite","CoAs_2_","","",""
"Clinotobermorite","Ca_5_Si_6_O_17_·5H_2_O","","",""
"Clinozoisite","Ca_2_Al_3_(Si_2_O_7_)(SiO_4_)O(OH)","","",""
"Clintonite","CaAlMg_2_(SiAl_3_)O_10_(OH)_2_","","",""
"Coalingite","Mg_10_Fe^3+^_2_CO_3_(OH)_24_·2H_2_O","","",""
"Cobaltarthurite","CoFe^+3^_2_(AsO_4_)_2_(OH)_2_·4H_2_O","","",""
"Cobaltaustinite","CaCoAsO_4_(OH)","","",""
"Cobaltite","CoAsS","","",""
"Cobaltkieserite","CoSO_4_·H_2_O","","",""
"Cobaltkoritnigite","Co(AsO_3_OH)·H_2_O","","",""
"Cobaltlotharmeyerite","CaCo_2_(AsO_4_)_2_·2H_2_O","","",""
"Cobaltneustadtelite","Bi_2_Fe^3+^(Co,Fe^3+^)(O,OH)_4_(AsO_4_)_2_","","",""
"Cobaltomenite","CoSe^4+^O_3_·2H_2_O","","",""
"Cobaltpentlandite","Co_9_S_8_","","",""
"Cobalttsumcorite","PbCo_2_(AsO_4_)_2_·2H_2_O","","",""
"Cochromite","CoCr_2_O_4_","","",""
"Coconinoite","Fe^3+^_2_Al_2_(UO_2_)_2_(PO_4_)_4_(SO_4_)(OH)_2_·20H_2_O","","",""
"Coesite","SiO_2_","","",""
"Coffinite","U[SiO_4_,(OH)_4_]","","",""
"Cohenite","Fe_3_C","","",""
"Colemanite","CaB_3_O_4_(OH)_3_·H_2_O","","",""
"Collinsite","Ca_2_Mg(PO_4_)_2_·2H_2_O","","",""
"Coloradoite","HgTe","","",""
"Colquiriite","CaLiAlF_6_","","",""
"Colusite","Cu_12_V(Sb,As,Sn)_3_S_16_","","",""
"Comancheite","Hg_13_O_9_(Cl,Br)_8_","","",""
"Combeite","Na_2_Ca_2_Si_3_O_9_","","",""
"Comblainite","Ni_6_Co^3+^_2_CO_3_(OH)_16_·4H_2_O","","",""
"Compreignacite","K_2_(UO_2_)_6_O_4_(OH)_6_·7H_2_O","","",""
"Congolite","Fe^2+^_3_B_7_O_13_Cl","","",""
"Conichalcite","CaCuAsO_4_(OH)","","",""
"Connellite","Cu_36_(SO_4_)(OH)_62_Cl_8_·6H_2_O","","",""
"Cookeite","(Al,Li)_3_Al_2_(Si,Al)_4_O_10_(OH)_8_","","",""
"Coombsite","KMn^2+^_13_Si_18_O_42_(OH)_15_","","",""
"Cooperite","PtS","","",""
"Coparsite","Cu^2+^_4_O_2_AsO_4_Cl","","",""
"Copiapite","Fe^2+^Fe^3+^_4_(SO_4_)_6_(OH)_2_·20H_2_O","","",""
"Copper","Cu","","",""
"Coquandite","Sb^3+^_6_O_8_SO_4_·H_2_O","","",""
"Coquimbite","Fe^3+^_2_(SO_4_)_3_·9H_2_O","","",""
"Corderoite","Hg_3_S_2_Cl_2_","","",""
"Cordierite","Mg_2_Al_4_Si_5_O_18_","","",""
"Cordylite-(Ce)","NaBaCe_2_(CO_3_)_4_F","","",""
"Corkite","PbFe^3+^_3_(SO_4_)(PO_4_)(OH)_6_","","",""
"Cornetite","Cu_3_PO_4_(OH)_3_","","",""
"Cornubite","Cu_5_(AsO_4_)_2_(OH)_4_","","",""
"Cornwallite","Cu_5_(AsO_4_)_2_(OH)_4_","","",""
"Coronadite","PbMn^4+^_2_Mn^2+^_6_O_16_","","",""
"Corrensite","(Ca,Na,K)_1-x_(Mg,Fe,Al)_9_(Si,Al)_8_O_20_(OH)_10_·nH_2_O","","",""
"Corundum","Al_2_O_3_","","",""
"Corvusite","(Na,Ca,K)_1-x_(V^5+^,V^4+^,Fe^2+^)_8_O_20_·4H_2_O","","",""
"Cosalite","Pb_2_Bi_2_S_5_","","",""
"Coskrenite-(Ce)","Ce_2_(SO_4_)_2_(C_2_O_4_)·8H_2_O","","",""
"Costibite","CoSbS","","",""
"Cotunnite","PbCl_2_","","",""
"Coulsonite","Fe^2+^V^3+^_2_O_4_","","",""
"Covellite","CuS","","",""
"Cowlesite","Ca(Al_2_Si_3_)O_10_·5-6H_2_O","","",""
